ID_CTE,ID_FAM,FREQUENCY
300929,106061,6
12927020,198009,6
1864572,102017,6
30509708,387299,6
25637130,751026,6
22231789,102011,6
31787284,105074,6
8622757,224065,6
35017390,413238,6
30430526,104015,6
26832603,102040,6
36629373,224065,6
15990491,289071,6
25572771,106055,6
151143,854174,6
25770872,127077,6
4227029,380161,6
23926046,413238,6
22483007,862003,6
31801591,202016,6
25724385,104015,6
30772680,328498,6
15643250,320059,6
38371915,541060,6
13713449,596181,6
40053153,380284,6
27302311,224041,6
25936188,290059,6
37017861,319062,6
23163069,381009,6
27770245,105245,6
30640800,104014,6
5655112,224065,6
19429618,585097,6
18629346,104015,6
19826298,742026,6
20179161,224041,6
26096319,102017,6
11392667,105244,6
38389632,775256,6
20686174,224041,6
27003308,542318,6
15182683,863047,6
15230820,318009,6
18649807,105245,6
30912947,538060,6
24860210,311315,6
13115357,701305,6
5656985,319064,6
4150355,595400,6
37092827,224041,6
24471767,477092,6
21390844,420083,6
29049499,418132,6
32657049,752012,6
37527946,798009,6
27126099,106055,6
26757366,291059,6
35424553,856231,6
2084081,313064,6
26322004,282071,6
34616658,313096,6
24783724,317203,6
13439602,104015,6
2539005,319162,6
30944709,106010,6
38967414,855022,6
28065328,224041,6
37218893,701305,6
1381651,596118,6
24483909,224065,6
32791500,106055,6
15773126,787254,6
35030077,104015,6
34951477,224057,6
4710002,867231,6
6562522,314064,6
32216279,224065,6
21908320,537020,6
24352350,319162,6
29895668,102011,6
20288903,282071,6
29400425,224033,6
27076317,291059,6
19620909,501002,6
35353986,646081,6
13979893,224033,6
35362896,752071,6
40305981,541089,6
39119156,106234,6
14567010,224009,6
13954574,290059,6
13170931,323073,6
30258132,106055,6
24618445,106061,6
30562785,869076,6
30911362,127077,6
18654439,224017,6
37275849,319162,6
33079146,291059,6
34942168,224017,6
31730848,860048,6
19825473,646081,6
37084990,866212,6
85826,320190,6
24150600,420059,6
12087228,102016,6
33478740,224065,6
36557712,775262,6
36779425,311316,6
24733951,701305,6
34901348,862009,6
20920750,701305,6
11369844,106054,6
31442643,868028,6
34930429,227087,6
13429938,210028,6
30693154,290059,6
37074730,106055,6
5303714,319062,6
26459879,106010,6
26375380,413214,6
31822283,537020,6
12521811,106061,6
36874464,291059,6
22360028,106235,6
29841657,224057,6
35403216,319061,6
957249,105244,6
26496683,105001,6
26218649,805020,6
30161368,860048,6
27043137,595049,6
28117144,224025,6
8527215,540059,6
13213091,104019,6
30964254,127077,6
4600830,311315,6
27731804,594010,6
26803260,106003,6
24630878,501002,6
38082356,865020,6
12725403,306189,6
22314741,423132,6
38033649,104014,6
12336925,742303,6
27972643,835129,6
33095463,105245,6
12690797,314156,6
6397756,506003,6
28615269,210028,6
20974609,327104,6
33166014,282006,6
18854713,870201,6
15015062,750408,6
39411692,314063,6
22490951,102017,6
3929506,102011,6
31694591,224065,6
1754026,314063,6
28190368,101027,6
12719828,224081,6
21316605,201027,6
16537705,202016,6
18314758,585097,6
14065665,295013,6
17659024,863047,6
4887124,224041,6
14622565,314156,6
24774890,106001,6
28570035,224025,6
27332228,106010,6
21652886,312207,6
26927062,127077,6
26800718,318009,6
29837482,224041,6
21121444,418071,6
30452072,501004,6
33807740,313155,6
22461492,224025,6
38536863,867046,6
30230944,862003,6
27792147,224057,6
7921341,202011,6
34628552,857009,6
30903500,110028,6
27982124,224033,6
11493180,102017,6
14711836,210030,6
36654164,224033,6
38530638,862009,6
24851722,869076,6
26695824,323073,6
34857075,105244,6
20974125,594184,6
42638898,860051,6
24420822,106010,6
1574544,749001,6
11199990,418132,6
12063603,477160,6
18834266,860048,6
1405726,413016,6
18139648,104019,6
29301574,319064,6
1195354,209032,6
10840796,854022,6
42671299,104015,6
34694671,774250,6
37043452,319061,6
33262730,864212,6
22492752,596242,6
35366823,290059,6
32485502,104014,6
22941000,101027,6
40254278,538022,6
36729476,240003,6
17218979,202089,6
31465502,314129,6
26688846,202089,6
31861104,102011,6
19597457,106010,6
32822467,105244,6
2588247,224017,6
24147453,194001,6
27747999,105074,6
5800503,224033,6
19032106,855022,6
37577263,774253,6
6932190,106010,6
36860971,106055,6
27566081,106061,6
21999662,414138,6
14126277,314235,6
22900509,302016,6
20255668,104014,6
32890214,106055,6
21209162,742016,6
10665243,314129,6
26591376,313155,6
626136,224009,6
26968028,788269,6
33885808,860048,6
26883938,418132,6
14708906,224009,6
4911941,105245,6
2711046,224041,6
20512895,319139,6
21402487,501001,6
37304877,106003,6
20888949,106003,6
22209628,864212,6
34853986,106059,6
33262594,302016,6
12714316,102012,6
5543544,857009,6
12228938,106010,6
30656782,102089,6
17477413,314063,6
26092613,106059,6
26460545,319062,6
15984419,752071,6
15435790,750030,6
11955087,106001,6
42810790,869214,6
34575009,313229,6
31937474,311314,6
34814534,864212,6
32701880,194001,6
27556587,102025,6
39873079,311315,6
38107877,313155,6
15085773,864009,6
15750388,209032,6
8917665,544004,6
33278373,750013,6
24638014,106003,6
16223193,103079,6
32999092,542026,6
29362008,103239,6
18703817,105007,6
5808117,314064,6
36694735,110028,6
27906825,102018,6
32840222,104115,6
33693911,248001,6
5152069,121001,6
13010666,314064,6
10846039,742014,6
30343944,224065,6
31362674,417073,6
29415790,282002,6
29122671,102011,6
32094888,282071,6
13490537,864212,6
31978,313155,6
466866,418071,6
35533044,864009,6
12476100,290059,6
32344608,541060,6
30939880,102013,6
20933775,454035,6
18818479,380284,6
19485169,311315,6
28247815,596039,6
19331590,106001,6
22375453,314063,6
21233597,423132,6
14030380,224025,6
30567176,540023,6
18446480,224041,6
34554224,106010,6
12509713,314063,6
13068629,314156,6
34600289,414137,6
22280987,224065,6
17355443,106010,6
23649352,106059,6
3864840,102040,6
28559325,854011,6
34529256,319162,6
8828230,106055,6
18537213,102089,6
516698,291059,6
18500471,306189,6
28054802,742303,6
35074854,103079,6
7573184,224065,6
21209831,306098,6
7917699,202013,6
29046581,868028,6
16928498,313096,6
17994575,106055,6
354052,244001,6
21445518,224057,6
4248626,455030,6
37705269,314063,6
19481118,862010,6
39590130,864212,6
40445931,380535,6
7853487,327116,6
37937696,312207,6
17772213,596056,6
36785819,319062,6
26637802,751025,6
1102252,290059,6
4296877,380285,6
28186666,865052,6
37045005,319061,6
935282,102016,6
1777931,102016,6
21488092,311315,6
19857700,202089,6
16126049,862004,6
18005807,420059,6
22457699,314129,6
18895891,102010,6
27155371,420059,6
34917889,314063,6
28045107,224001,6
24392197,102018,6
31498025,423073,6
18744272,313155,6
906138,104014,6
39109050,105001,6
40731957,317205,6
39662140,705357,6
22901171,102089,6
28657871,538022,6
28562196,314235,6
24297944,387299,6
14382838,380284,6
37633502,705359,6
14705018,420083,6
47196,318203,6
8570266,319064,6
28698620,874198,6
18559151,102011,6
20872286,318009,6
34520187,291059,6
32561379,106059,6
1325880,862009,6
34855492,290059,6
37361967,319062,6
14751961,314129,6
6495588,594389,6
30289093,856231,6
26053627,594389,6
32758588,290059,6
32429353,869076,6
20254945,306189,6
23755212,870201,6
20104988,796042,6
23489150,314156,6
8978023,105001,6
37412061,318073,6
13510698,418277,6
34577234,105007,6
6898524,224041,6
38272582,312207,6
17871715,319062,6
37118396,106054,6
26738194,750408,6
30666224,224065,6
648072,105001,6
24174259,373122,6
26556640,775256,6
24949637,420059,6
18999179,106059,6
38111339,314235,6
17925677,104019,6
24345075,105007,6
7621970,774253,6
16924336,750030,6
10667557,418073,6
14376835,868179,6
28974735,104020,6
28569739,106061,6
17137360,317203,6
24127806,751025,6
37155671,752081,6
29229440,282006,6
8831597,302318,6
38645638,323073,6
37348295,104015,6
29130797,224057,6
23159691,314129,6
31897380,102089,6
10676125,420083,6
15603249,319061,6
27941043,106055,6
17281195,106059,6
3940928,104014,6
23219899,224025,6
16923319,423132,6
590555,742014,6
1802467,804001,6
6538901,290059,6
14683774,314129,6
25697893,314129,6
28054063,104015,6
33180135,106001,6
15911817,312150,6
33468545,106003,6
6073606,105074,6
31796946,224081,6
8476644,106055,6
34781637,103239,6
12144904,540069,6
28545411,867048,6
41372785,106002,6
24304259,106054,6
12185442,864009,6
23476087,457020,6
32873319,224041,6
16559445,870201,6
31961353,224081,6
21285861,751363,6
17952573,101004,6
11836257,861038,6
36463484,105074,6
4505242,314156,6
19455920,314129,6
10966251,104014,6
22062980,742011,6
6628632,318073,6
8963397,314156,6
22852361,318009,6
23730009,105071,6
38564233,314129,6
26860999,312150,6
31540321,224065,6
11346956,106055,6
12463890,101027,6
38824915,868179,6
1185081,224001,6
38990792,105245,6
37202580,403176,6
35002052,224025,6
33607616,106010,6
12562566,420083,6
25988355,302192,6
34548651,380285,6
15959155,749001,6
30793843,318009,6
18025872,314156,6
33911142,311314,6
22462945,855022,6
2478152,318009,6
32263859,106003,6
29838051,224057,6
11053912,384105,6
18797125,224001,6
11072646,102011,6
19306527,105007,6
31739884,224065,6
5831087,314129,6
8914434,413238,6
13963704,314063,6
36613505,291059,6
17738699,860240,6
13984166,856231,6
29510269,105007,6
15795542,319064,6
29893745,104015,6
13488883,455030,6
32272431,596195,6
37386859,224065,6
11456023,106059,6
19459606,540015,6
25425638,224041,6
29366328,313155,6
22644728,317205,6
24099103,314129,6
40073023,867048,6
23220727,224065,6
19002720,313155,6
5518739,835129,6
26020354,106055,6
26967695,224065,6
16205610,202089,6
23523428,420083,6
8906722,318073,6
32346289,856230,6
15303722,103246,6
14309242,541069,6
32245661,541069,6
22714290,701305,6
22296126,314129,6
16923037,224041,6
24237589,224041,6
15495329,414135,6
14493060,752071,6
25822595,318009,6
35227383,102013,6
27554308,477160,6
17392982,313155,6
25057499,705359,6
12178910,585032,6
39748210,865052,6
32818012,224033,6
22198654,874198,6
6674831,224033,6
23734494,290059,6
27527542,413214,6
36511445,325098,6
28319176,224025,6
27094119,106059,6
26474712,127077,6
26422529,224041,6
16851794,869211,6
16269419,314063,6
11413117,104118,6
24960887,105074,6
22505091,327104,6
31530461,775259,6
38582692,787254,6
21931047,104018,6
35466608,224041,6
16146672,106001,6
223504,314156,6
1933920,313064,6
30061964,224001,6
25079395,538021,6
16454603,102097,6
29859941,289006,6
18250576,224065,6
32743663,224033,6
20413137,302192,6
14622054,303146,6
25930919,104015,6
25480757,224041,6
4885683,701305,6
29508181,102011,6
30773839,420063,6
35114530,420059,6
25143950,319064,6
11253095,314063,6
16661926,289071,6
29173639,202040,6
31612957,538092,6
19652740,414137,6
25708182,224065,6
2078401,302318,6
371444,106010,6
10672284,864212,6
24284526,281015,6
28489088,701305,6
32542975,224041,6
16977263,863047,6
39884960,224017,6
12747320,477160,6
34999843,323073,6
16124338,413214,6
39885681,106054,6
14241913,106055,6
8029742,477160,6
10755377,538092,6
32845511,127077,6
33123200,864212,6
16098493,861020,6
14716464,106055,6
37207381,104014,6
35414853,105001,6
38843578,701216,6
29115498,106059,6
33501155,290059,6
26170299,585032,6
19755492,752012,6
31567670,224009,6
22984171,775259,6
2857207,290059,6
3937143,102089,6
14896720,477082,6
19547883,856047,6
15957697,127077,6
26861980,290059,6
17418490,864009,6
30390444,104019,6
33764295,312207,6
7035657,314129,6
16172065,314063,6
12118715,420092,6
40324428,313096,6
21255747,290059,6
26581772,224041,6
18826743,774253,6
24683980,319061,6
26791377,106010,6
33758958,856231,6
2000670,855022,6
1917293,102012,6
2903539,318009,6
25602174,290059,6
22417843,106055,6
22914767,314129,6
20133172,302318,6
1202617,413238,6
28663423,224009,6
41304572,105001,6
32195597,314129,6
33088362,224085,6
33249007,323073,6
36620950,290062,6
17425397,538021,6
33645696,102017,6
37519744,224025,6
7843539,412228,6
6495194,291062,6
33328296,420083,6
17775477,314063,6
1888744,106010,6
32567272,104014,6
22881367,775256,6
23419822,854174,6
39222718,857009,6
24372213,862003,6
32145267,319064,6
35313729,860048,6
30493877,541069,6
10547185,314129,6
25230335,596025,6
29157387,319064,6
32918823,106010,6
27635719,506003,6
6774950,752051,6
10612574,314063,6
15444211,106061,6
30738031,224065,6
23544573,319064,6
4603275,862003,6
20963341,103079,6
35045365,594244,6
14499973,596323,6
27612773,774251,6
26814169,306189,6
32796300,106055,6
20202823,864009,6
23397215,414137,6
34825986,314235,6
16559801,106003,6
11370114,855174,6
25648343,775260,6
22362267,420059,6
11204836,751026,6
24020805,751363,6
30701447,870201,6
37519253,106059,6
15635848,244001,6
28356636,864007,6
36939496,102089,6
10693412,403087,6
40567793,105007,6
23082405,540023,6
28129007,202089,6
27682579,102018,6
33307185,105071,6
11507464,224001,6
15535230,863047,6
28513604,202089,6
6496202,102013,6
18758217,701305,6
33502298,314129,6
25304195,311316,6
34850669,104015,6
7067140,413238,6
25970419,856231,6
22415874,314063,6
32664877,384218,6
39692188,303326,6
6685019,314063,6
26133102,314129,6
5537843,314129,6
32859159,319061,6
23676658,318009,6
23605573,224017,6
28573184,224081,6
18340092,384218,6
40241829,105071,6
11634516,105007,6
27671642,105007,6
14402185,103079,6
17645971,544095,6
4605078,319139,6
30173433,106059,6
1388341,314156,6
41750697,106010,6
22345842,224065,6
4999427,538022,6
6781676,202089,6
19433289,102389,6
29669451,327104,6
42617218,209168,6
26351960,224057,6
28280053,106061,6
31821932,863254,6
2205790,282071,6
19954487,544095,6
13290113,414135,6
33597384,319061,6
32289368,289006,6
21807837,106010,6
17792296,749001,6
35448338,857009,6
25875003,201027,6
31845168,314235,6
33182679,106061,6
8298261,414135,6
5511072,316069,6
27171488,862009,6
15502855,104015,6
19794033,870201,6
26546868,312150,6
2460909,102010,6
7593047,194078,6
21241160,787254,6
31586821,418277,6
19359662,104014,6
1185511,775262,6
13465788,106061,6
14031577,860048,6
27992235,224025,6
32802481,224065,6
17819371,478049,6
39729814,319061,6
5838558,413214,6
24542972,224001,6
24294313,630030,6
8893887,860048,6
33276236,104115,6
2758235,418277,6
26927974,104015,6
38687833,320143,6
37115233,106050,6
26326917,224057,6
2949585,106010,6
8647631,752012,6
40969709,106055,6
17796590,387299,6
40340724,538092,6
22639419,102010,6
1819714,870200,6
27336936,318009,6
23355897,856047,6
13544642,867046,6
13101126,110030,6
29025731,742011,6
15824039,751026,6
19918619,869214,6
15635838,541069,6
19773026,105074,6
29356351,862003,6
16526903,289002,6
30376851,864212,6
19629373,106059,6
13613686,194085,6
32753166,106003,6
8658293,201004,6
16216342,862003,6
18273998,704352,6
17527385,751026,6
28513231,289071,6
32443455,105244,6
27392209,202018,6
23488685,291059,6
17419496,105074,6
39144561,864212,6
23549936,862009,6
25769484,314129,6
5633459,224081,6
25514580,224081,6
24913342,105074,6
17132928,313064,6
5807998,105244,6
30894089,106003,6
36767083,866212,6
21760462,414135,6
27863096,750012,6
14179440,104115,6
19849369,224065,6
28202879,105071,6
23895907,290059,6
16165504,224017,6
22829637,863047,6
21425225,224025,6
24858094,477082,6
5546911,420092,6
22504150,752081,6
38400729,856230,6
13770448,314129,6
11091310,860240,6
8890537,310070,6
37425474,229008,6
27577565,323073,6
13746547,314129,6
16628239,106003,6
29360672,856230,6
10505203,403176,6
11625217,106055,6
7959900,420083,6
13262685,282071,6
8191541,302318,6
24189397,477160,6
37371863,314156,6
30511842,413238,6
26917354,289006,6
37697206,742026,6
38233180,104015,6
35068235,774250,6
23858113,106010,6
25407062,208060,6
37123317,127077,6
25329284,209168,6
17065540,414138,6
21365740,413238,6
24619029,854022,6
13066701,290059,6
11626426,102011,6
15576765,194001,6
31807735,106001,6
22758317,224025,6
1832262,319064,6
32682695,835129,6
5107399,835127,6
3813800,106001,6
39071899,413214,6
33828763,106001,6
35429411,106001,6
24592317,279015,6
1603888,420092,6
27490361,314235,6
176741,106010,6
30134556,319064,6
32980383,752012,6
2721700,318009,6
28136218,742303,6
31877596,104114,6
34528066,313096,6
33131893,538022,6
26059667,855011,6
37507335,224065,6
838998,318009,6
17737939,106001,6
8856765,105071,6
7283257,538060,6
8509724,224017,6
18102373,104015,6
18030182,866212,6
19026851,319061,6
28982628,104014,6
16284675,413016,6
16655727,418073,6
28678364,380161,6
29898776,323073,6
29410492,701305,6
1504109,540023,6
2330378,314064,6
41652420,403177,6
26775006,477092,6
33908304,594208,6
37900395,106010,6
29652216,105074,6
21379573,106054,6
23270962,327087,6
23659519,869212,6
42123996,775261,6
27730595,224041,6
8506998,318009,6
3881530,418071,6
35171469,282071,6
23427107,869211,6
549906,322010,6
10053625,775262,6
32799273,106055,6
32032697,319054,6
28488990,313155,6
21893972,420059,6
7485923,104018,6
36969167,776273,6
13894680,224033,6
23150753,867048,6
29026221,102089,6
19382680,224065,6
2157173,586030,6
38523964,864211,6
22651811,224065,6
20398771,289002,6
27727352,742011,6
29103755,860048,6
11623337,314129,6
20224581,224065,6
37068175,102164,6
27002847,544095,6
33833179,869214,6
30921893,506001,6
26159405,104014,6
27980963,224041,6
24463696,224065,6
34963171,324073,6
31816560,104019,6
32011486,102089,6
17826023,290059,6
24986981,862003,6
31696848,106055,6
8117025,103079,6
20113453,596056,6
33233780,104015,6
4645574,104015,6
12651522,319062,6
38244128,860130,6
30939664,102040,6
25412397,541069,6
5444429,869020,6
8081831,774253,6
34920985,104119,6
5671834,373032,6
36475299,104014,6
27074601,867046,6
33021331,319064,6
33132611,314129,6
22431840,596181,6
192241,224009,6
17532639,105074,6
75216,314063,6
33188336,420083,6
22719883,701305,6
26209341,106055,6
17025603,381009,6
33739132,312150,6
